    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0
  -13.2,   78.5,    0.0,    3.0,   15.0,   85.0,    0.7,   34.9
  -13.2,   78.5,    0.0,    3.0,   15.0,   86.0,    2.1,   34.9
  -13.2,   78.5,    0.0,    4.0,   15.0,    1.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,    2.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,    3.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,    4.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,    5.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,    6.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,    7.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,    8.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,    9.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   10.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   11.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   12.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   13.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   14.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   15.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   16.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   17.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   18.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   19.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   20.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   21.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   22.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   23.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   24.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   25.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   26.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   27.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   28.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   29.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   30.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   31.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   32.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   33.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   34.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   35.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   36.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   37.0,    0.1,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   38.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   39.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   40.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   41.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   42.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   43.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   44.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   45.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   46.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   47.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   48.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   49.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   50.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   51.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   52.0,    0.2,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   53.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   54.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   55.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   56.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   57.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   58.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   59.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   60.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   61.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   62.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   63.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   64.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   65.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   66.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   67.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   68.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   69.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   70.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   71.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   72.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   73.0,    0.3,   34.7
  -13.2,   78.5,    0.0,    4.0,   15.0,   74.0,    0.4,   34.8
  -13.2,   78.5,    0.0,    4.0,   15.0,   75.0,    0.4,   34.8
  -13.2,   78.5,    0.0,    4.0,   15.0,   76.0,    0.4,   34.8
  -13.2,   78.5,    0.0,    4.0,   15.0,   77.0,    0.3,   34.8
  -13.2,   78.5,    0.0,    4.0,   15.0,   78.0,    0.3,   34.8
  -13.2,   78.5,    0.0,    4.0,   15.0,   79.0,    0.4,   34.8
  -13.2,   78.5,    0.0,    4.0,   15.0,   80.0,    0.4,   34.8
  -13.2,   78.5,    0.0,    4.0,   15.0,   81.0,    0.3,   34.8
  -13.2,   78.5,    0.0,    4.0,   15.0,   82.0,    0.3,   34.8
  -13.2,   78.5,    0.0,    4.0,   15.0,   83.0,    0.5,   34.8
  -13.2,   78.5,    0.0,    4.0,   15.0,   84.0,    0.9,   34.8
  -13.2,   78.5,    0.0,    4.0,   15.0,   85.0,    1.5,   34.9
  -13.2,   78.5,    0.0,    4.0,   15.0,   86.0,    1.5,   34.8
  -13.2,   78.5,    0.0,    4.0,   15.0,   87.0,    1.4,   34.9
  -13.2,   78.5,    0.0,    4.0,   15.0,   88.0,    1.4,   34.9
  -13.2,   78.5,    0.0,    5.0,   15.0,    1.0,    0.3,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,    2.0,    0.3,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,    3.0,    0.3,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,    4.0,    0.3,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,    5.0,    0.3,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,    6.0,    0.3,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,    7.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,    8.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,    9.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   10.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   11.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   12.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   13.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   14.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   15.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   16.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   17.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   18.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   19.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   20.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   21.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   22.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   23.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   24.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   25.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   26.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   27.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   28.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   29.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   30.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   31.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   32.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   33.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   34.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   35.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   36.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   37.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   38.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   39.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   40.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   41.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   42.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   43.0,    0.2,   34.5
  -13.2,   78.5,    0.0,    5.0,   15.0,   44.0,    0.2,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   45.0,    0.2,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   46.0,    0.2,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   47.0,    0.2,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   48.0,    0.2,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   49.0,    0.2,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   50.0,    0.2,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   51.0,    0.2,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   52.0,    0.3,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   53.0,    0.3,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   54.0,    0.3,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   55.0,    0.3,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   56.0,    0.3,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   57.0,    0.3,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   58.0,    0.3,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   59.0,    0.4,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   60.0,    0.4,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   61.0,    0.4,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   62.0,    0.5,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   63.0,    0.5,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   64.0,    0.4,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   65.0,    0.5,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   66.0,    0.5,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   67.0,    0.5,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   68.0,    0.5,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   69.0,    0.5,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   70.0,    0.5,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   71.0,    0.4,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   72.0,    0.4,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   73.0,    0.3,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   74.0,    0.3,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   75.0,    0.3,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   76.0,    0.4,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   77.0,    0.4,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   78.0,    0.4,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   79.0,    0.4,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   80.0,    0.5,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   81.0,    0.4,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   82.0,    0.3,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   83.0,    0.3,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   84.0,    0.3,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   85.0,    0.4,   34.6
  -13.2,   78.5,    0.0,    5.0,   15.0,   86.0,    0.3,   34.6
  -13.2,   78.5,    0.0,    6.0,   15.0,    1.0,    2.9,   33.5
  -13.2,   78.5,    0.0,    6.0,   15.0,    2.0,    2.8,   33.7
  -13.2,   78.5,    0.0,    6.0,   15.0,    3.0,    2.8,   33.7
  -13.2,   78.5,    0.0,    6.0,   15.0,    4.0,    2.8,   33.7
  -13.2,   78.5,    0.0,    6.0,   15.0,    5.0,    2.7,   33.8
  -13.2,   78.5,    0.0,    6.0,   15.0,    6.0,    2.7,   33.8
  -13.2,   78.5,    0.0,    6.0,   15.0,    7.0,    2.7,   33.8
  -13.2,   78.5,    0.0,    6.0,   15.0,    8.0,    2.6,   33.8
  -13.2,   78.5,    0.0,    6.0,   15.0,    9.0,    2.6,   33.8
  -13.2,   78.5,    0.0,    6.0,   15.0,   10.0,    2.6,   33.9
  -13.2,   78.5,    0.0,    6.0,   15.0,   11.0,    2.5,   33.9
  -13.2,   78.5,    0.0,    6.0,   15.0,   12.0,    2.5,   33.9
  -13.2,   78.5,    0.0,    6.0,   15.0,   13.0,    2.4,   34.0
  -13.2,   78.5,    0.0,    6.0,   15.0,   14.0,    2.4,   34.0
  -13.2,   78.5,    0.0,    6.0,   15.0,   15.0,    2.3,   34.1
  -13.2,   78.5,    0.0,    6.0,   15.0,   16.0,    2.3,   34.1
  -13.2,   78.5,    0.0,    6.0,   15.0,   17.0,    2.3,   34.1
  -13.2,   78.5,    0.0,    6.0,   15.0,   18.0,    2.2,   34.1
  -13.2,   78.5,    0.0,    6.0,   15.0,   19.0,    2.2,   34.2
  -13.2,   78.5,    0.0,    6.0,   15.0,   20.0,    2.2,   34.2
  -13.2,   78.5,    0.0,    6.0,   15.0,   21.0,    2.1,   34.2
  -13.2,   78.5,    0.0,    6.0,   15.0,   22.0,    2.1,   34.2
  -13.2,   78.5,    0.0,    6.0,   15.0,   23.0,    2.0,   34.2
  -13.2,   78.5,    0.0,    6.0,   15.0,   24.0,    2.0,   34.2
  -13.2,   78.5,    0.0,    6.0,   15.0,   25.0,    1.9,   34.2
  -13.2,   78.5,    0.0,    6.0,   15.0,   26.0,    1.9,   34.3
  -13.2,   78.5,    0.0,    6.0,   15.0,   27.0,    1.8,   34.3
  -13.2,   78.5,    0.0,    6.0,   15.0,   28.0,    1.7,   34.3
  -13.2,   78.5,    0.0,    6.0,   15.0,   29.0,    1.7,   34.3
  -13.2,   78.5,    0.0,    6.0,   15.0,   30.0,    1.7,   34.3
  -13.2,   78.5,    0.0,    6.0,   15.0,   31.0,    1.6,   34.3
  -13.2,   78.5,    0.0,    6.0,   15.0,   32.0,    1.5,   34.3
  -13.2,   78.5,    0.0,    6.0,   15.0,   33.0,    1.5,   34.3
  -13.2,   78.5,    0.0,    6.0,   15.0,   34.0,    1.4,   34.3
  -13.2,   78.5,    0.0,    6.0,   15.0,   35.0,    1.4,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   36.0,    1.4,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   37.0,    1.3,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   38.0,    1.3,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   39.0,    1.2,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   40.0,    1.2,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   41.0,    1.2,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   42.0,    1.1,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   43.0,    1.0,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   44.0,    1.0,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   45.0,    1.0,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   46.0,    1.0,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   47.0,    0.9,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   48.0,    0.9,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   49.0,    0.9,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   50.0,    0.9,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   51.0,    0.9,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   52.0,    0.9,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   53.0,    0.9,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   54.0,    0.9,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   55.0,    0.9,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   56.0,    0.9,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   57.0,    0.8,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   58.0,    0.8,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   59.0,    0.8,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   60.0,    0.8,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   61.0,    0.8,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   62.0,    0.8,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   63.0,    0.8,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   64.0,    0.8,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   65.0,    0.7,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   66.0,    0.7,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   67.0,    0.7,   34.4
  -13.2,   78.5,    0.0,    6.0,   15.0,   68.0,    0.7,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   69.0,    0.7,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   70.0,    0.7,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   71.0,    0.7,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   72.0,    0.7,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   73.0,    0.7,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   74.0,    0.7,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   75.0,    0.7,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   76.0,    0.8,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   77.0,    0.7,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   78.0,    0.7,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   79.0,    0.7,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   80.0,    0.7,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   81.0,    0.5,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   82.0,    0.5,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   83.0,    1.0,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   84.0,    1.0,   34.5
  -13.2,   78.5,    0.0,    6.0,   15.0,   85.0,    0.3,   34.5
